run_id,workload,secret_N,mitigation,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
037c5d36-d66f-43e5-9138-9648c0402f7c,secret,2,low,15,13343.552816000001,83.76267665833323,139.84765625,0.0,64.8203125,0
3d3f4600-e893-4d7d-ba59-628af972965c,secret,3,low,26,10245.193585,77.4832211235372,400.09765625,0.0,128.04296875,0
a8f920f3-ca5f-43aa-b8bf-110c47500050,secret,3,low,7,10184.087599999999,78.05950137349565,399.8984375,0.0,128.04296875,0
a5204405-07ea-4400-8513-340809d48133,secret,3,low,9,10280.023558,77.26388908728607,400.09765625,0.0,128.04296875,0
a54bd030-f670-4cd8-b5d4-00ca43dba594,secret,0,none,5,2425.694419,11.059224851190951,139.9609375,0.0,0.125,0
936441b2-443d-492b-b91d-f39de7737a54,secret,2,low,19,13463.672511,83.68230132450822,139.80078125,0.0,64.8203125,0
9c5a6d08-dd52-4f8d-a6c2-67e2cb805e93,secret,0,high,10,20219.151164,88.96592569141939,139.953125,0.0,140.0,0
330c1905-adc7-470f-8436-88d361dd3975,secret,0,low,16,10179.617788,78.97758213945232,139.8359375,0.0,64.0,0
3416034b-5d17-45a6-a43a-bb4914e7f2b2,secret,3,none,10,4603.066447,50.592426305680924,400.1484375,0.0,128.04296875,0
4096fea8-0fc0-4849-a1b3-8700a825f8dc,secret,3,low,15,10192.691758,78.53736961796191,287.57421875,0.0,128.04296875,0
a7314c69-0b7f-4128-aaf2-fe0b463461d0,secret,2,none,22,13312.212252,83.30886549929988,139.91015625,0.0,1.0703125,0
e613562c-3b4f-4305-a4ce-49739d72dc16,secret,2,high,27,20170.251429,88.93996717466501,140.33203125,0.0,140.8203125,0
6672f667-18db-4505-a919-022f439e8fb9,secret,0,low,21,10215.247271999999,78.76479918458894,139.9609375,0.0,64.0,0
ce320149-786d-4c07-9515-732597fa465a,secret,0,high,6,20231.338003,88.76730741850578,139.85546875,0.0,140.0,0
a2ca0ecd-6b60-47d7-a399-8e0fd287315a,secret,0,low,10,10208.699206000001,78.45257107088477,139.89453125,0.0,64.0,0
4c0e1d32-0a92-4c2c-a9d6-82fb16fb9037,secret,2,none,12,13446.932499,83.36246203982674,139.79296875,0.0,1.0703125,0
ea7f4023-866b-4abd-b98f-cbbcd573b776,secret,1,low,21,10207.283441,78.42449997857368,140.1484375,0.0,64.0,0
