run_id,workload,secret_N,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
27a2d419-0953-4a73-8a4a-4b51762ec1bc,secret,0,2,2466.3565200000003,10.901789656914644,139.71875,0.0,0.125,0
3337e589-1e5c-4ec4-a06c-805dc3b5ba26,secret,2,15,13319.686699,82.61843727019634,139.71484375,0.0,1.0703125,0
08c25953-9f82-4ac6-9ea6-f00b4ca85e69,secret,0,25,2439.82643,10.886635079201104,139.703125,0.0,0.125,0
990065a8-bcc5-4e23-8523-9e49f42ee5a3,secret,1,23,2416.427879,10.712465381219019,139.7734375,0.0,0.125,0
ff3470f4-7ded-43b1-a268-9cb2065af3b2,secret,0,28,2486.985689,10.831385206253994,139.734375,0.0,0.125,0
2c0c6bcf-6100-400f-9fce-97a8031ee689,secret,0,20,2460.185931,10.719840182680894,139.72265625,0.0,0.125,0
708ddb6b-48ca-4482-b208-0b8484ac7179,secret,3,7,4583.080171,50.79808585351496,399.84765625,0.0,128.04296875,0
4c94ea59-bf37-4df0-a940-d0cddab15b84,secret,0,0,2473.528937,10.790777338700687,139.66015625,0.0,0.125,0
c0c67d57-7fd4-4781-8c80-77088859cd03,secret,1,11,2463.768969,10.483653428951031,139.63671875,0.0,0.125,0
73dae23b-c4fc-47cc-a011-8667bac7220b,secret,2,12,13187.063046000001,83.86637692882385,139.68359375,0.0,1.0703125,0
44690286-406d-43b5-9bb8-ea3bf33ae5d0,secret,3,0,4566.106501,50.7327413298983,268.0703125,0.0,128.04296875,0
63b3bec8-4fd9-451d-b890-3cc95665561a,secret,2,25,13206.05413,83.38209802567272,139.859375,0.0,1.0703125,0
fab4cc90-750c-43e0-843d-557621879c74,secret,2,40,13081.00467,83.42895118009311,139.70703125,0.0,1.0703125,0
1a245211-42c0-446f-886f-32d01e032905,secret,2,46,13191.539387,83.2403154617515,139.8515625,0.0,1.0703125,0
1d41fc3f-e8d2-40a0-84cd-e5b1c7a5e718,secret,2,7,12993.550513,82.60281121208276,139.75,0.0,1.0703125,0
0d85c1ee-3124-4bd0-95d5-d4586ec8496b,secret,2,42,13100.264473,83.52949684758627,139.8359375,0.0,1.0703125,0
0f7d9749-53a9-486a-9ae3-746ebb2db6e4,secret,3,9,4595.412431,50.72358651153242,309.45703125,0.0,128.04296875,0
7111ef8b-8819-415d-a410-e249681a7fa4,secret,3,3,4551.10829,50.86002908535494,285.421875,0.0,128.04296875,0
50981857-f2a1-405a-9106-c5b780425717,secret,1,7,2420.808532,10.617774871589884,139.7890625,0.0,0.125,0
cf54cedf-72e3-40c9-b348-a44ba88edea7,secret,0,26,2392.21901,11.17619243398622,139.8046875,0.0,0.125,0
77b57acf-5961-4457-b12f-4b5b3ab8c5ce,secret,3,15,4541.401285,51.20393143148546,285.203125,0.0,128.04296875,0
7e93a11a-f054-462d-9022-08cb3952273e,secret,2,31,13186.739321,83.29994802056191,139.6484375,0.0,1.0703125,0
3ca7a543-7bd4-4f02-8f24-64a329a61cb9,secret,2,28,13136.260371,83.38666934603499,139.671875,0.0,1.0703125,0
9c5d8bbe-2c05-4894-9d38-1a3477c9bbd1,secret,1,31,2411.318721,10.775556036501238,139.7109375,0.0,0.125,0
4ae2b510-5d87-4821-b865-2572cc805ab0,secret,0,30,2412.6361229999998,11.059562503284296,139.8046875,0.0,0.125,0
