run_id,workload,intensity,N,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
a115bb18-0cab-4126-8343-1173626908c0,mem,high,320,25,2558.491939,15.174446871688971,331.8359375,0.0,0.0,0
25de3f5f-c830-415b-a682-ff9d8c6ce720,cpu,low,2000000,14,2748.477976,21.835357795859593,11.26171875,0.0,0.0,0
bc2dd1eb-14f2-443c-8718-60c2afd4a0ee,mem,low,64,11,2314.6292970000004,4.887650914409038,75.43359375,0.0,0.0,0
6d17c141-148c-4601-a483-d804d0c44046,cpu,high,12000000,9,5533.6802880000005,60.8961816479991,11.1171875,0.0,0.78125,0
6d8f81d8-d1a7-436f-a1e2-6494719367c9,mem,low,64,18,2264.19451,4.841324343640424,12.91796875,0.0,0.0,0
6d84329c-cdb2-4339-84c4-096c604ed879,mem,med,192,2,2463.405516,11.347055861670807,203.5546875,0.0,0.0,0
e0824a91-477a-4d06-b598-fc110a9c54d7,disk,low,64,8,2310.340112,3.899382585796528,80.10546875,0.0,64.0,0
9a9a5a36-3127-4f3d-b9e3-b83276e97bca,mem,high,320,4,2553.041863,15.549137903031715,331.81640625,0.0,0.0,0
efbf07d5-5367-4655-aed2-ef04161b87a8,cpu,med,6000000,18,3843.0583290000004,43.65091175799325,11.13671875,0.0,0.0,0
20ba006c-8cae-477c-b249-2756ef3aec59,cpu,high,12000000,14,5552.762513000001,61.007057155228274,11.35546875,0.0,0.78125,0
653488f5-7287-45e1-a14c-c432a4731ac3,disk,high,320,6,2519.546156,9.76294875226727,343.61328125,0.0,320.0,0
18a01ad4-ee3d-458c-b108-7fe23b633d2f,cpu,med,6000000,16,3843.0557400000002,44.00453999139757,11.15234375,0.0,0.0,0
9150b4de-7df2-42dd-9a6c-500de3f20ae6,cpu,low,2000000,17,2742.3887219999997,22.142156402873365,11.2734375,0.0,0.0,0
1d6cbda5-5bcd-4f40-a861-684c22d7767e,disk,high,320,5,2554.84329,9.116606130468378,343.84375,0.0,320.0,0
bf49a113-77fe-415e-acb2-9f71b65cc4f0,cpu,high,12000000,23,5494.6886939999995,60.538607103116085,11.16796875,0.0,0.78125,0
2942598d-dd35-4faa-ac59-ce11b465a78d,mix,med,192,12,5047.869215000001,55.664160070755706,113.078125,0.0,96.0,0
0f3b5adc-e581-4427-b487-55bd433343c7,mem,high,320,26,2533.278084,15.368427274484722,331.81640625,0.0,0.0,0
f85e20ec-0c6e-4b3e-9716-44c46d20ac35,mem,high,320,29,2513.410765,15.39430026273481,331.85546875,0.0,0.0,0
f0710d59-f340-48c3-9d49-0f6abc39a55d,mem,med,192,1,2410.091666,10.475618150201926,203.59375,0.0,0.0,0
35118145-f7f4-4500-852e-095c4fdef68a,mem,low,64,5,2325.724706,4.7365881144834,75.32421875,0.0,0.0,0
7b02c65e-262c-4e38-ba2a-322855a756cb,disk,high,320,1,2538.067361,9.254364309206371,343.85546875,0.0,320.0,0
4d0bb32f-f1ed-45f0-b36c-5338702ac8ad,cpu,med,6000000,29,3858.113932,43.62097723556806,11.12109375,0.0,0.0,0
b4cb06f3-8302-4cb9-96cd-967e1a5b074c,mem,low,64,24,2281.5011,4.969622850499612,75.33203125,0.0,0.0,0
6da0fca0-711d-42d7-ac90-c2b970cfec76,cpu,med,6000000,12,3836.8654979999997,43.78819119085003,11.31640625,0.0,0.0,0
59529df4-de09-488c-9b1a-2d462bf1adbb,mix,med,192,26,5026.268953,55.64292373034898,113.09375,0.0,96.0,0
83339539-4b51-46c9-8659-b481bae08a5f,mix,high,320,12,6899.361518,67.35601530483534,179.09765625,0.0,160.78125,0
8914eb71-a8a5-4f17-9aac-8f9ffc2c2230,mem,med,192,29,2452.002196,10.201540618848613,203.56640625,0.0,0.0,0
